label,message
0,"jap book, present, card material, melon strips, tape rec, tapes"
0,yup... if ü all r going...
0,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop"
0,"mostly sports type..lyk footbl,crckt.."
0,y
0,i\
0,"hey hey hey, later i going sheng shiong, got anything need me help buy??"
0,in rain you must be feeling to go outdance aroundsing songsmeet friendsjump aroundno worry...!every frog feels the same.happy rainy-day.
0,why? i thought it was <#>
0,haha yup can.
0,'1apple/day=no doctor. 1tulsi leaf/day=no cancer. 1lemon/day=no fat. 1cup milk/day=no bone problms 3 litres watr/day=no diseases snd ths 2 whom u care..:-
0,it\
0,"not really dying 2 go out but v xin ku if nothing 2 do at home. but u seem v busy. u wan 2 rest, its ok w me. mayb u free then chat w me lor."
0,bblg eating nw?
0,drop dwn ur dirty laundry from potty when u come out and bring down trash can!!!
0,no..coz i haf no lab 2dae..
0,she stalk my father 1yr le... police oso no use... he go ur hse? y so bian tai de
0,"i watching movie at <decimal> am, haha"
0,'hahaha okay okay:p dun worry! i dun like being black still
0,sorry. || mail? ||
0,jobcast update? you said yesterday night
0,i asked sj help me. but he now in hostel le...
0,k
0,im on cab lol. where you?
0,lol! wat hmwk do u have? not a lot wad
0,is it sr1? how to hurry sia. haha. just help me and teck guan bookseats. thanks.
0,haha so smart! i\
0,hahaha probably you\
0,haha okay! thanks @lot!
0,you are a great role model. you are giving so much and i really wish each day for a miracle but god as a reason for everything and i must say i wish i knew why but i dont. i've looked up to you since i was young and i still do. have a great day.
0,yup... hey then one day on fri we can ask miwa and jiayin take leave go karaoke
0,anything is valuable in only 2 situations: first- before getting it... second- after loosing it...
0,"<#> , <#>"
0,good morning
1,"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout/n9dx"
0,i dun tink so...
0,alright. thanks for the advice. enjoy your night out. i'ma try to get some sleep...
0,how u look like
0,ok i\
0,haha no reason! thanks!
0,i dam awake. now working out
0,ya at last i got it frm u only.dats y i told i am happy.n nw ur killing me with ur words
0,hahaha ohh right noo wonder i thought sth was off! still eating!!!
0,ph0n kar
0,'<#> shld b ok. :
0,yup i'm free...
0,"hi sue, thursday <#> is fine. thanks."
0,yup it is! you need to rest more tonight! should i wear slippers or heels?
0,blocks
0,ranjith cal drpd deeraj and deepak 5min hold
0,i uploaded mine to facebook
0,s 33 bucks in popular...
0,s bringing her laptop for testing.. juz see if u free anot...
0,"hi ing cheong, any updates for our child\"
0,'i wanna cry i really did lose alot of hair
0,"how long before you get reply, just defer admission til next semester"
0,"hi this is yijue, can i meet u at 11 tmr?"
0,"!!! both are fine, but sat would be better"
0,are you online
0,err...i dun think so ler...maybe u should ask office n c how they say lor?
0,lols i tink i fell sick from today\
0,hahah that would be funny. post tons of pics too
0,not a drop in the tank
0,019870491 my mobile if u cant call me. i have msn. romny1980@hotmail.c
0,m meeting my fren at 730.
0,well just don\
0,how can i know?
0,ehhh... okay...
0,lol okay. i just finished my exams. you all meet what time?
0,wow that\
0,that sucks. so what do you got planned for your yo valentine? i am your yo valentine aren\
0,smith waste da.i wanna gayle.
0,plz call
0,i not sure tts why wanna ask u!
0,good idea. so i\
1,"hi, the sexychat girls are waiting for you to text them. text now for a great night chatting. send stop to stop this service"
0,"august 4... haha, really enjoyin my tai tai life lor..."
0,having camp now la gal.. haiz i wan to sleep liao!
0,"hi ppl! remember to submit your edusave form latest by today! also,because mr tay has to submit our personal particulars by monday,please send the softcopy or hardcopy to the teachers by sunday! if youneed hardcopies, i have some with me!"
0,"thanks for your email, i received it. can i confirm the rate is sibor3m + . <#> all the way through the loan? both packages you sent onmonday quote a different rate."
0,yooo
0,ok
0,"t get thru his handphone, thks"
0,"on the way,call you when i reached"
0,haha yeah! later i show you what he said :p sleep more?
0,sorry sorry!!!
0,sis where are you. can you call me
0,ha bt ask amit tht he\
0,..... butterfly..... okie la you enjoy your self..... sms you later.....
0,who r u
0,oh? i thought your modem is connected to your pc?
0,"haha maybe! but yours is first class right! haha yay chinese ended,today\"
0,hahahahahaha
0,yo wanna join xt and eve and moi for dinna?
0,chal phir kar le
0,hey have you done st tut 5 yet?
0,"dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
0,sooon.
0,wat .? abt the imp perns wordz
0,ur papers with me!
0,hi tina ...
0,weekday have not? weekend cant
0,lol. tell you so many times liao leh!
0,happy birthday!
0,babes i think i got ur brolly i left it in english wil bring it in 2mrw 4 u luv frank
0,haha ooo i just saw your msg! hahaha yeah she makes me feel taller:pyeah but that\
0,good morning...time to wakie
0,man>< feel damn bad! psps!
0,good morning my wonderful darling chou chou ling ling! love u dearest!
0,they will pick up and drop in car.so no problem..
0,sare aduko
0,idk. i\
0,hi. i\
0,how? nid being wat ar
0,'just going to the practice room to prepare for skills :
0,cheque no. <#> .
0,who r u
1,"urgent!! your 4* costa del sol holiday or â£5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, costâ£1.50/pm, max10mins"
0,ehhh i don\
0,what time should i tell my friend to be around?
0,"i can try, but i have class d="
0,how. its a little difficult but its a simple way to enter this place
0,brynden blackfish!
0,aiyo please ü got time meh.
0,"if the walls had eyes, aye, they would see the love inside. they would see, me in your arms in ectasy. and, with every move, they know, i love you so"
0,oh im finishing soon le lol.
0,yupz...kk...den i anyhow wear...vv hot...haha
0,and now electricity just went out fml.
0,m gona b late leh... sorry...
0,and also i\
0,same place in school
0,hey so how is the project review? anyway tml u before 2pm got breakright? we can discuss the math assignment
0,:-(
0,"i duno of seniors there,we anti-fow öne"
0,yeah haha
0,waa shitz. k thks
0,oki
0,huh so late... fr dinner?
0,"chinatown got porridge, claypot rice, yam cake, fishhead beehoon... either we eat cheap den go cafe n tok or go nydc or somethin..."
0,wish u a merry christmas. may all ur dreams com true wth blessings of jesus christ
0,slap!!!!!! there\
0,"im sorry bout last nite it wasnât ur fault it was me, spouse it was pmt or sumthin! u 4give me? i think u shldxxxx"
0,think no more assignment but duno about lect. anyway will go to school tomw cos got tutorial.
0,ahh sorry sorry i\
0,hey can tues night go shopping?
0,uhh you opening lab after <#> h?
0,'hey lcs has informed me to tell you guys to bring your compre scripttomorrow!\(^_^
0,i\
0,tough.. can\
0,this is a test message
0,"aiya... i oso cant work late wan oso... haiz, hard to find jobs nowadays..."
0,u know that\
0,love it! the girls at the office may wonder why you are smiling but sore...
0,hrrm could be the pwm frequency or smth. is there any way you can use a true voltage to test
0,yeah we can.
0,ch4 ke end problem karne hain?
0,come to fara!
0,ok :-d
0,hey u wake up late then u leave ?
0,you left house already?
0,lols wad the! thks
0,"haha coz you keep staying in my mind, cannot concentrate haha! no lahit\"
0,\r\nlol how did u get put in an arm bar.
0,poda vetti! inga oruthi valiyula thavikura!
0,hihi! so are you staying in hostel this week? (:
1,"sms. ac jsco: energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. psychic? reply ans w/question. end? reply end jsco"
0,"k so am i, how much for an 8th? fifty?"
0,oink:d growing fat! anyway did i mention the <time> one of thecharacters is called chester! hahaha ohh and did dr teh reply you?
0,ok lor.
0,"when you just put in the + sign, choose my number and the pin will show. right?"
0,tum ho kidhar...class main to ate
0,wah so convenient.
0,'all the best girisha :-
0,hi i m find
0,go jogging today?
0,nitez
0,fuuuck
0,you sure? you said gotta pass me today?
0,tune ana ha? main mohsin ka wait kar raha ho
0,just sing eryi mah!
0,hello liang yi!! happy birthday!! may everything turn out well for u.enjoy ur meal! haha
0,'新年快乐! :
0,kbcq d
0,'haha>< oh no my bag got stolen and i cannot find it now
0,dear udone tell me we do lunch
0,lols! where got percentage
0,k.. luv u..:-(
0,the guy did some bitching but i acted like i\
0,i see hao bah. later you free to go np?
0,can i call u?
0,ah? wherr got new protected post?
0,hahaha need! i nv include so as not to let teachers know lol
0,sorry da..today i wont come to play..i have driving clas..
0,where u now?
0,am i the only one who doesn\
0,"how is ur holiday? must have eaten a lot rite... let me noe e flight num or arrival time k, if not later i forget to fetch u all."
0,hahas where?
0,oh shut it. omg yesterday i had a dream that i had 2 kids both boys. i was so pissed. not only about the kids but them being boys. i even told mark in my dream that he was changing diapers cause i\
0,"sir, i need axis bank account no and bank address."
0,oh crap haha sry sry.
0,pays lebar
0,marina bay will stop. argh! late!
0,wahahahah liddat also can.... ya lo scare u go out other man willfall for u mah... even women also fall for u lol...
0,sitting near the dry provisions shop
0,end at <decimal>
0,lol raffles place.zzz.if start liao u all take first i find u all later.b- keep for wat sia.shd just su oso.
0,ok ill send you with in <decimal> ok.
0,call you half an hour
0,ok inka
0,kk
0,haha.. i wearing le. wat time u all going over?
0,"ok i coming over rite now. . i not wearing jeans, but bermuda."
0,"hi both, i finish reading the paper u mentioned, of course, unlessaccidentally its title is not ""executing sql over encrypted data inthe database service provider model"". maybe there is necessity todiscuss implementation details and work division again."
0,lol what talking you?
0,home le
0,thanks!
0,from hehao!!!!:d are you going to be late:d
0,ok...
0,where? wisma ? that one ah... would a guy like that kind of thing
0,which company are you working for?
0,hi
0,'eh gelek later save seat 4 me k? thx =
0,i don\
0,nutter. cutter. ctter. cttergg. cttargg. ctargg. ctagg. ie you
0,uffffffffffff
0,haha abbie and th love the toy story shoes!!!
0,home le bao bao
0,slept?
0,sry battery low. will call with fren phone 2moro
0,hmm .. bits and pieces lol ... *sighs* ...
0,yeah i\
1,dear u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18 yrs
0,haha what??? what privileges!
0,wer r u
1,you are a winner you have been specially selected to receive â£1000 cash or a â£2000 award. speak to a live operator to claim call 087123002209am-7pm. cost 10p
0,s dinner to next monday. any objections?
0,rightio. 11.48 it is then. well arent we all up bright and early this morning.
0,if very uncomfortable then dont come up k?
0,"haha, just what i was thinkin"
0,the one who ponned? lol
0,can i cal u nw?
0,thik hai aa
0,he told me 11am when i say that i want it as early as possible... oh well...
1,"you are being contacted by our dating service by someone you know! to find out who it is, call from your mobile or landline 09064017305 pobox75ldns7"
0,q <#>
0,gr8. so how do you handle the victoria island traffic. plus when\
0,yes just finished watching days of our lives. i love it.
0,i am in hospital da. . i will return home in evening
0,u mean the red line last train that reach cck leaves cityhall at 1?
0,ooo okay!!! leave me an offline msg!! haha i think will be v draggy haha ._.
0,bus mili?
0,haha bg is background... my show just finish! shall sleep at 4...boys come? hmmm i also forgot wat i initially wanna type le lol
0,thanks for e dinner steph...e food is nice n e co. is great too...as in my side of e table la...hee...
0,nope. maybe dapaoooo. hahaha hmm
